"지역본부","재산 소재지","노선명"," 면적(공부) ","유형분류","현재 사용현황","향후 사용계획 및 추진사항"
"수도권본부","경기도 남양주시 진건읍 사능리 산 70ㅡ1","경춘선","66","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 사능리 산 71ㅡ1","경춘선","1190","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 사능리 산 74ㅡ1","경춘선","7","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 송능리 산 73ㅡ1","경춘선","99","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 487ㅡ2","경춘선","1196","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 493ㅡ2","경춘선","1970","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 505ㅡ2","경춘선","4548","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 653ㅡ2","경춘선","2543","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 654ㅡ2","경춘선","5","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 664ㅡ2","경춘선","853","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 676ㅡ3","경춘선","2478","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 91ㅡ2","경춘선","6164","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 950ㅡ1","경춘선","1031","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 95ㅡ2","경춘선","369","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 산 51ㅡ4","경춘선","992","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 산 51ㅡ5","경춘선","694","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 산 51ㅡ6","경춘선","99","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 진건읍 진관리 산 52","경춘선","198","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 124ㅡ5","경춘선","63","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 124ㅡ6","경춘선","3677","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 128ㅡ5","경춘선","1579","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 132ㅡ6","경춘선","5","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 183ㅡ11","경춘선","145","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 183ㅡ8","경춘선","257","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 193ㅡ2","경춘선","440","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 199ㅡ25","경춘선","70","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 199ㅡ27","경춘선","33","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 199ㅡ28","경춘선","22","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 199ㅡ29","경춘선","23","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 218ㅡ13","경춘선","417","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 218ㅡ36","경춘선","30","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 218ㅡ8","경춘선","10188","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 224ㅡ2","경춘선","3611","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 224ㅡ8","경춘선","212","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 225ㅡ2","경춘선","869","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 229ㅡ4","경춘선","1441","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 233ㅡ2","경춘선","34","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 235ㅡ1","경춘선","402","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 237","경춘선","253","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 238ㅡ1","경춘선","122","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 238ㅡ6","경춘선","317","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 243ㅡ2","경춘선","84","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 313ㅡ3","경춘선","172","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 314ㅡ6","경춘선","2165","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 325ㅡ8","경춘선","24","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 325ㅡ9","경춘선","55","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 326ㅡ3","경춘선","163","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 329ㅡ7","경춘선","526","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 332ㅡ2","경춘선","106","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 336ㅡ2","경춘선","3077","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 337ㅡ6","경춘선","578","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 347ㅡ1","경춘선","7","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 349ㅡ1","경춘선","456","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 356ㅡ4","경춘선","1194","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 358ㅡ7","경춘선","444","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 359ㅡ1","경춘선","7","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 364ㅡ10","경춘선","242","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 산 65ㅡ8","경춘선","270","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 산 74ㅡ2","경춘선","893","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 산 74ㅡ3","경춘선","3124","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 퇴계원면 퇴계원리 산 79ㅡ2","경춘선","69","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 265ㅡ2","경춘선","1626","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 267ㅡ2","경춘선","433","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 267ㅡ5","경춘선","561","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 274ㅡ2","경춘선","833","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 280ㅡ1","경춘선","463","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 282ㅡ2","경춘선","1408","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 292ㅡ2","경춘선","1970","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 392ㅡ4","경춘선","15","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 394ㅡ1","경춘선","1902","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 394ㅡ3","경춘선","106","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 396ㅡ1","경춘선","122","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 411ㅡ2","경춘선","608","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 414ㅡ5","경춘선","1306","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 682ㅡ1","경춘선","1610","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 687","경춘선","1090","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 688ㅡ4","경춘선","419","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 704ㅡ2","경춘선","89","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 717ㅡ11","경춘선","238","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 717ㅡ6","경춘선","1332","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 717ㅡ7","경춘선","169","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 727ㅡ1","경춘선","13","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 728ㅡ1","경춘선","1455","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 730ㅡ4","경춘선","3","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 736ㅡ3","경춘선","1220","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 745ㅡ2","경춘선","344","활용","자전거도로","자전거도로"
"수도권본부","경기도 남양주시 금곡동 746ㅡ2","경춘선","43","활용","자전거도로","자전거도로"
